nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x,Relbow_y,Rwrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,class
0.2,0.17,0.21,0.2,0.17,0.2,0.16,0.31,0,0,0.24,0.22,0.23,0.33,0.18,0.32,0.18,0.33,0,0,0,0,0.21,0.36,0,0,0,0,0.2,0.16,0.21,0.16,0.19,0.16,0.23,0.17,non_stand
0.2,0.17,0.21,0.2,0.17,0.2,0.16,0.31,0,0,0.24,0.22,0.23,0.33,0.18,0.32,0.18,0.32,0,0,0,0,0.21,0.36,0,0,0,0,0.2,0.16,0.21,0.16,0.19,0.15,0.23,0.17,non_stand
0.21,0.17,0.21,0.2,0.18,0.19,0.17,0.29,0,0,0.24,0.2,0.24,0.32,0.19,0.32,0.19,0.32,0,0,0,0,0,0,0,0,0,0,0.2,0.15,0.22,0.16,0.2,0.15,0.23,0.17,non_stand
0.22,0.17,0.23,0.2,0.19,0.19,0.18,0.29,0,0,0.26,0.2,0.25,0.32,0.2,0.32,0.2,0.32,0,0,0,0,0,0,0,0,0,0,0.21,0.15,0.23,0.16,0.21,0.15,0.24,0.17,non_stand
0.23,0.17,0.23,0.2,0.19,0.2,0.18,0.29,0,0,0.26,0.2,0.25,0.33,0.2,0.32,0.21,0.32,0,0,0,0,0.23,0.35,0.23,0.36,0.22,0.44,0.22,0.16,0.23,0.16,0.21,0.15,0.24,0.17,non_stand
0.23,0.16,0.23,0.2,0.2,0.19,0.18,0.29,0,0,0.26,0.22,0.25,0.32,0.21,0.32,0.21,0.32,0,0,0,0,0,0,0,0,0,0,0.23,0.15,0.24,0.16,0.21,0.15,0.25,0.17,non_stand
0.22,0.19,0.23,0.22,0.19,0.22,0.18,0.32,0,0,0.26,0.22,0.24,0.35,0.2,0.33,0.21,0.35,0,0,0,0,0.23,0.36,0,0,0,0,0.21,0.17,0.23,0.17,0.21,0.16,0.24,0.19,non_stand
0.17,0.52,0.21,0.57,0.21,0.59,0.18,0.67,0.15,0.74,0.22,0.57,0.2,0.67,0.16,0.76,0.28,0.72,0.28,0.87,0.29,0.98,0.29,0.7,0.29,0.87,0.29,0.98,0,0,0.17,0.5,0,0,0.2,0.5,non_stand
0.17,0.52,0.22,0.57,0.21,0.59,0.18,0.67,0.15,0.74,0.23,0.57,0.2,0.67,0.16,0.76,0.28,0.72,0.28,0.87,0.29,0.98,0.31,0.7,0.29,0.87,0.29,0.98,0,0,0.18,0.5,0,0,0.21,0.5,non_stand
0.18,0.52,0.22,0.57,0.21,0.57,0.2,0.65,0.15,0.72,0.24,0.54,0.22,0.65,0.17,0.74,0.28,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.28,0.85,0.28,0.98,0.18,0.5,0.2,0.5,0,0,0.22,0.5,non_stand
0.2,0.52,0.23,0.57,0.22,0.57,0.2,0.65,0.16,0.7,0.24,0.54,0.23,0.65,0.18,0.72,0.28,0.7,0.29,0.83,0.29,0.98,0.31,0.7,0.27,0.85,0.28,0.98,0.18,0.5,0.2,0.5,0,0,0.22,0.48,non_stand
0.2,0.5,0.23,0.54,0.22,0.57,0.21,0.63,0.16,0.7,0.24,0.54,0.23,0.65,0.18,0.72,0.28,0.7,0.28,0.83,0.29,0.98,0.29,0.7,0.27,0.83,0.28,0.98,0.18,0.5,0.2,0.48,0,0,0.22,0.48,non_stand
0.2,0.5,0.23,0.54,0.22,0.57,0.2,0.65,0.16,0.72,0.24,0.54,0.22,0.65,0.17,0.72,0.28,0.7,0.28,0.83,0.29,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0.18,0.5,0.2,0.5,0,0,0.22,0.48,non_stand
0.2,0.5,0.23,0.57,0.22,0.57,0.2,0.65,0.16,0.72,0,0,0,0,0,0,0.28,0.7,0.29,0.83,0.29,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0.18,0.5,0,0,0,0,0,0,non_stand
0.18,0.5,0.22,0.57,0,0,0,0,0,0,0.23,0.54,0.21,0.65,0.17,0.72,0.28,0.7,0.29,0.85,0.29,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0,0,0.2,0.48,0,0,0.22,0.48,non_stand
0.18,0.5,0.22,0.57,0.21,0.57,0.2,0.65,0.16,0.72,0.23,0.54,0.21,0.65,0.17,0.74,0.28,0.7,0.28,0.85,0.29,0.96,0.29,0.7,0.28,0.85,0.28,0.98,0,0,0.2,0.5,0,0,0.22,0.48,non_stand
0.18,0.5,0.22,0.57,0.21,0.57,0.2,0.65,0.16,0.72,0.23,0.54,0.21,0.65,0.17,0.74,0.28,0.7,0.28,0.85,0.29,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0,0,0.18,0.5,0,0,0.21,0.48,non_stand
0.18,0.52,0.22,0.57,0,0,0,0,0,0,0.23,0.57,0.21,0.67,0.17,0.74,0.28,0.7,0.28,0.83,0.29,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0.18,0.5,0.18,0.5,0,0,0.21,0.5,non_stand
0.18,0.52,0.22,0.57,0,0,0,0,0,0,0.23,0.57,0.21,0.65,0,0,0.28,0.7,0.28,0.85,0.28,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0.17,0.52,0.18,0.5,0,0,0.21,0.5,non_stand
0.17,0.54,0.22,0.57,0,0,0,0,0,0,0.23,0.57,0.21,0.65,0,0,0.28,0.7,0.28,0.85,0.29,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0,0,0.18,0.52,0,0,0.2,0.5,non_stand
0.17,0.54,0.22,0.57,0,0,0,0,0,0,0.23,0.57,0.21,0.67,0.16,0.74,0.28,0.7,0.28,0.85,0.29,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0,0,0.17,0.52,0,0,0.2,0.52,non_stand
0.17,0.54,0.22,0.57,0.21,0.59,0.18,0.65,0.15,0.72,0.23,0.57,0.2,0.67,0.15,0.72,0.28,0.7,0.28,0.85,0.28,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0,0,0.17,0.54,0,0,0.2,0.52,non_stand
0.16,0.57,0.21,0.59,0.2,0.59,0.18,0.65,0.13,0.74,0.23,0.57,0.18,0.67,0.13,0.74,0.28,0.7,0.29,0.83,0.29,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0,0,0.17,0.54,0,0,0.18,0.52,non_stand
0.16,0.57,0.21,0.59,0.2,0.59,0.17,0.67,0.13,0.74,0.22,0.57,0.18,0.67,0.13,0.74,0.28,0.7,0.29,0.83,0.29,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0,0,0.16,0.54,0,0,0.18,0.54,non_stand
0.16,0.57,0.22,0.59,0.21,0.59,0,0,0,0,0.22,0.57,0.18,0.67,0.13,0.74,0.28,0.7,0.29,0.83,0.29,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0,0,0.16,0.54,0,0,0.18,0.54,non_stand
0.16,0.57,0.22,0.57,0,0,0,0,0,0,0.22,0.57,0.18,0.67,0.13,0.74,0.28,0.7,0.29,0.83,0.29,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0,0,0.16,0.54,0,0,0.18,0.54,non_stand
0.16,0.57,0.22,0.57,0,0,0,0,0,0,0.22,0.57,0.2,0.67,0.13,0.74,0.28,0.7,0.29,0.83,0.29,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0,0,0.16,0.54,0,0,0.18,0.52,non_stand
0.16,0.57,0.22,0.57,0,0,0,0,0,0,0.22,0.57,0.18,0.67,0.15,0.72,0.28,0.7,0.29,0.83,0.29,0.98,0.29,0.7,0.28,0.83,0.28,0.98,0,0,0.17,0.54,0,0,0.18,0.52,non_stand
0.17,0.54,0.21,0.57,0,0,0,0,0,0,0.22,0.57,0.18,0.67,0.13,0.72,0.28,0.7,0.29,0.83,0.28,0.98,0.29,0.67,0.28,0.83,0.28,0.98,0.16,0.54,0.17,0.54,0,0,0.2,0.52,non_stand
0.17,0.54,0.21,0.57,0,0,0,0,0,0,0.22,0.57,0.18,0.67,0.13,0.74,0.29,0.67,0.29,0.83,0.28,0.98,0.29,0.67,0.28,0.83,0.28,0.98,0.16,0.54,0.17,0.52,0,0,0.2,0.52,non_stand
0.17,0.54,0.21,0.59,0,0,0,0,0,0,0.22,0.57,0.18,0.67,0.13,0.74,0.28,0.7,0.29,0.83,0.29,0.98,0.29,0.67,0.28,0.83,0.28,0.98,0.16,0.54,0.17,0.52,0,0,0.2,0.52,non_stand
0.16,0.54,0.21,0.59,0.2,0.59,0.17,0.67,0.13,0.72,0.21,0.57,0.18,0.67,0.13,0.74,0.28,0.7,0.29,0.83,0.29,0.98,0.29,0.67,0.28,0.83,0.28,0.98,0,0,0.17,0.52,0,0,0.2,0.52,non_stand
0.16,0.54,0.21,0.59,0.2,0.59,0.17,0.67,0.12,0.72,0.21,0.57,0.18,0.67,0.13,0.74,0.28,0.7,0.29,0.83,0.29,0.98,0.29,0.67,0.28,0.83,0.28,0.98,0,0,0.17,0.52,0,0,0.2,0.52,non_stand
0.17,0.54,0.21,0.59,0,0,0,0,0,0,0.22,0.57,0.18,0.67,0.13,0.74,0.28,0.7,0.29,0.83,0.29,0.98,0.29,0.67,0.28,0.83,0.28,0.98,0.16,0.52,0.17,0.52,0,0,0.2,0.52,non_stand
0.17,0.54,0.21,0.57,0,0,0,0,0,0,0.22,0.57,0.2,0.67,0.15,0.72,0.28,0.7,0.29,0.83,0.29,0.98,0.29,0.67,0.28,0.83,0.28,0.98,0.16,0.52,0.17,0.52,0,0,0.2,0.5,non_stand
0.17,0.52,0.21,0.57,0,0,0,0,0,0,0.22,0.57,0.2,0.67,0.16,0.72,0.28,0.7,0.29,0.83,0.29,0.98,0.29,0.67,0.28,0.83,0.28,0.98,0,0,0.17,0.52,0,0,0.2,0.5,non_stand
0.17,0.52,0.22,0.57,0.21,0.57,0.2,0.67,0.16,0.72,0,0,0,0,0,0,0.28,0.7,0.29,0.83,0.29,0.98,0.29,0.7,0.28,0.83,0.28,0.98,0,0,0,0,0,0,0,0,non_stand
0.17,0.52,0.22,0.57,0.21,0.57,0.2,0.67,0.16,0.72,0,0,0,0,0,0,0.28,0.7,0.29,0.83,0.28,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0,0,0,0,0,0,0,0,non_stand
0.17,0.54,0.22,0.57,0.21,0.57,0.2,0.67,0.16,0.72,0.22,0.57,0.2,0.67,0.16,0.72,0.28,0.7,0.29,0.83,0.28,0.98,0.29,0.7,0.28,0.83,0.28,0.98,0.17,0.52,0.17,0.52,0,0,0.2,0.5,non_stand
0.17,0.54,0.21,0.57,0,0,0,0,0,0,0.22,0.57,0.2,0.65,0.16,0.72,0.28,0.7,0.29,0.83,0.29,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0.17,0.52,0.17,0.52,0,0,0.2,0.5,non_stand
0.17,0.54,0.22,0.57,0.21,0.57,0.2,0.67,0.16,0.72,0.22,0.57,0.2,0.67,0.16,0.72,0.28,0.7,0.29,0.83,0.29,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0.16,0.52,0.17,0.52,0,0,0.2,0.5,non_stand
0.17,0.54,0.22,0.57,0.21,0.57,0.2,0.67,0.16,0.72,0.22,0.57,0.2,0.67,0.16,0.72,0.28,0.7,0.28,0.85,0.29,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0.16,0.52,0.17,0.52,0,0,0.2,0.5,non_stand
0.17,0.54,0.22,0.57,0.21,0.57,0,0,0,0,0.22,0.57,0.2,0.67,0.16,0.72,0.28,0.7,0.28,0.85,0.28,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0.16,0.54,0.17,0.52,0,0,0.2,0.52,non_stand
0.17,0.54,0.22,0.57,0.21,0.57,0.21,0.67,0.16,0.72,0.22,0.57,0.2,0.67,0.16,0.72,0.28,0.7,0.28,0.85,0.29,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0.16,0.54,0.17,0.52,0,0,0.2,0.52,non_stand
0.17,0.54,0.21,0.57,0,0,0,0,0,0,0.22,0.57,0.2,0.67,0.16,0.72,0.28,0.7,0.28,0.83,0.28,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0.16,0.54,0.17,0.52,0,0,0.2,0.52,non_stand
0.17,0.57,0.21,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.57,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.57,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.57,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.57,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.57,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.57,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.57,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.57,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.57,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.57,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.57,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.57,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.59,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.59,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.28,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.59,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.59,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.59,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.28,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.59,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.57,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.28,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.57,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.28,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.57,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0,0,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.28,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.57,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0,0,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.57,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.57,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.59,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.59,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.59,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.59,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.59,0.17,0.57,0,0,0.2,0.54,non_stand
0.17,0.59,0.22,0.59,0.21,0.61,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0.16,0.59,0.17,0.57,0,0,0.18,0.54,non_stand
0.16,0.61,0.22,0.59,0.21,0.59,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0,0,0.16,0.59,0,0,0.18,0.57,non_stand
0.16,0.61,0.22,0.59,0,0,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0,0,0.16,0.59,0,0,0.18,0.57,non_stand
0.17,0.61,0.22,0.59,0.21,0.59,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0,0,0.16,0.59,0,0,0.18,0.57,non_stand
0.17,0.61,0.22,0.59,0.21,0.59,0,0,0,0,0,0,0,0,0,0,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0,0,0.16,0.59,0,0,0,0,non_stand
0.17,0.61,0.22,0.59,0.21,0.59,0,0,0,0,0,0,0,0,0,0,0.29,0.7,0.29,0.85,0.28,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0,0,0,0,0,0,0,0,non_stand
0.17,0.63,0.22,0.59,0.21,0.59,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0,0,0.17,0.61,0,0,0.18,0.57,non_stand
0.17,0.63,0.22,0.59,0.21,0.59,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.29,0.7,0.29,0.85,0.28,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0,0,0.17,0.61,0,0,0.18,0.57,non_stand
0.17,0.61,0.22,0.59,0.21,0.59,0,0,0,0,0,0,0,0,0,0,0.29,0.7,0.29,0.85,0.29,0.98,0.31,0.7,0.28,0.85,0.28,0.98,0,0,0,0,0,0,0,0,non_stand
0.17,0.61,0.22,0.59,0.21,0.59,0,0,0,0,0,0,0,0,0,0,0.29,0.7,0.28,0.85,0.28,0.98,0.31,0.7,0.28,0.85,0.28,0.98,0,0,0,0,0,0,0,0,non_stand
0.17,0.61,0.22,0.59,0.21,0.59,0,0,0,0,0,0,0,0,0,0,0.28,0.7,0.28,0.85,0.28,0.98,0.31,0.7,0.28,0.85,0.28,0.98,0,0,0,0,0,0,0,0,non_stand
0.17,0.61,0.22,0.59,0.21,0.59,0,0,0,0,0.22,0.59,0.21,0.7,0.16,0.74,0.28,0.7,0.28,0.85,0.28,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0,0,0.17,0.59,0,0,0.18,0.57,non_stand
0.17,0.61,0.22,0.59,0.21,0.59,0,0,0,0,0.22,0.59,0.21,0.67,0.16,0.74,0.28,0.7,0.28,0.85,0.28,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0,0,0.17,0.59,0,0,0.18,0.57,non_stand
0.17,0.61,0.22,0.59,0.21,0.59,0,0,0,0,0.22,0.59,0.2,0.67,0.16,0.74,0.28,0.7,0.28,0.85,0.28,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0,0,0.16,0.59,0,0,0.18,0.57,non_stand
0.17,0.61,0.21,0.59,0,0,0,0,0,0,0.22,0.59,0.2,0.67,0.16,0.74,0.28,0.7,0.28,0.85,0.28,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0,0,0.16,0.59,0,0,0.18,0.57,non_stand
0.17,0.61,0.21,0.59,0,0,0,0,0,0,0.22,0.59,0.2,0.67,0.16,0.74,0.28,0.7,0.28,0.85,0.28,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0,0,0.16,0.59,0,0,0.18,0.57,non_stand
0.17,0.61,0.21,0.59,0,0,0,0,0,0,0.22,0.59,0.2,0.7,0.16,0.74,0.28,0.7,0.28,0.85,0.28,0.98,0.29,0.7,0.29,0.85,0.28,0.98,0,0,0.16,0.59,0,0,0.18,0.57,non_stand
0.17,0.61,0.21,0.59,0,0,0,0,0,0,0.22,0.59,0.2,0.7,0.16,0.74,0.28,0.7,0.28,0.85,0.28,0.96,0.29,0.7,0.29,0.85,0.28,0.98,0,0,0.16,0.59,0,0,0.17,0.57,non_stand
0.16,0.61,0.21,0.59,0,0,0,0,0,0,0.22,0.59,0.2,0.7,0.16,0.74,0.28,0.7,0.28,0.85,0.28,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0,0,0.16,0.59,0,0,0.18,0.57,non_stand
0.17,0.61,0.21,0.59,0.21,0.61,0.18,0.67,0.16,0.72,0.22,0.59,0.2,0.7,0.16,0.74,0.28,0.7,0.28,0.85,0.28,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0,0,0.17,0.59,0,0,0.18,0.57,non_stand
0.17,0.61,0.21,0.61,0,0,0,0,0,0,0.22,0.59,0.2,0.7,0.16,0.74,0.28,0.7,0.28,0.85,0.28,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0,0,0.17,0.61,0,0,0.18,0.57,non_stand
0.17,0.61,0.21,0.61,0,0,0,0,0,0,0.22,0.59,0.2,0.7,0.16,0.74,0.28,0.7,0.28,0.85,0.28,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0,0,0.17,0.61,0,0,0.18,0.57,non_stand
0.17,0.61,0.21,0.61,0,0,0,0,0,0,0.22,0.59,0.2,0.7,0.16,0.74,0.28,0.7,0.28,0.85,0.28,0.98,0.31,0.7,0.29,0.85,0.28,0.98,0,0,0.17,0.61,0,0,0.18,0.57,non_stand
0.17,0.61,0.21,0.61,0,0,0,0,0,0,0.22,0.59,0.2,0.7,0.16,0.74,0.28,0.7,0.28,0.85,0.28,0.96,0.31,0.7,0.29,0.85,0.28,0.98,0,0,0.17,0.61,0,0,0.18,0.57,non_stand
0.17,0.61,0.21,0.59,0.21,0.61,0.2,0.67,0.16,0.72,0.22,0.59,0.2,0.67,0.16,0.74,0.28,0.7,0.28,0.85,0.28,0.96,0.29,0.7,0.29,0.85,0.28,0.98,0,0,0.17,0.59,0,0,0.18,0.57,non_stand
0.17,0.61,0.21,0.59,0,0,0,0,0,0,0.22,0.59,0.2,0.67,0.16,0.74,0.28,0.7,0.28,0.85,0.28,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0,0,0.17,0.59,0,0,0.18,0.57,non_stand
0.17,0.61,0.21,0.59,0,0,0,0,0,0,0.22,0.59,0.2,0.67,0.16,0.74,0.28,0.7,0.28,0.85,0.28,0.96,0.29,0.7,0.28,0.85,0.28,0.98,0,0,0.16,0.59,0,0,0.17,0.57,non_stand
0.17,0.61,0.21,0.59,0,0,0,0,0,0,0.22,0.59,0.2,0.67,0.16,0.74,0.28,0.7,0.28,0.85,0.28,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0,0,0.16,0.59,0,0,0.17,0.57,non_stand
0.17,0.61,0.21,0.59,0,0,0,0,0,0,0.22,0.59,0.2,0.67,0.16,0.74,0.28,0.7,0.28,0.85,0.28,0.98,0.29,0.7,0.28,0.85,0.28,0.98,0,0,0.16,0.59,0,0,0.17,0.57,non_stand
